dataset,model,layer,method,seed,n_obs,soft_ce,jsd,tvd,entce,rankcs,acc,mean_alea,mean_mi,corrAlea_entropy,corrMI_entropy,corrAlea_norm_entropy,corrMI_norm_entropy,corrAlea_one_minus_max,corrMI_one_minus_max,corrAlea_gini,corrMI_gini,corrAlea_top2_margin,corrMI_top2_margin,corrAleaS_entropy,corrMIS_entropy,mono_alea
goemotions,llama,32,GPP-cosine,2,1024,3.0721578778057212,0.5712990553947662,0.73127855730456,1.5681401479900068,0.23833333333333334,0.23833333333333334,2.7367589473724365,0.030363181605935097,0.013930760670400815,0.0410423433115711,0.013930760670400825,0.0410423433115711,0.01457746905024674,0.03263602291420809,0.010743949894081572,0.04019662023626478,0.014959281079412027,0.017460284084926316,-0.052644481823177575,0.07029818310331805,0.39999999999999997
goemotions,llama,32,GPP-rbf,2,1024,2.866408957189817,0.5340294455841902,0.6929061734299042,1.4768074680065528,0.2758333333333333,0.2758333333333333,2.4093754291534424,0.3426608741283417,0.18886214376079272,0.08408068705371594,0.18886214376079274,0.08408068705371595,0.16342313325095384,0.06688060515594205,0.18526920330577956,0.08861074370747456,0.13007132060615484,0.057101397733676,0.1459767281601864,0.05727913921699727,1.0
goemotions,llama,32,GPP-laplace,2,1024,3.0491495926794037,0.6254172230209194,0.793574092311125,1.9713177087389087,0.21208333333333335,0.21208333333333335,2.3581812381744385,0.8909078240394592,0.049211675033241004,0.06196502344676703,0.04921167503324099,0.06196502344676701,0.03282828868658555,0.05797196094865041,0.055999263389578724,0.07608534125681644,0.03406570892158721,0.07070344929843848,0.000136548719665239,0.01052084392401097,0.39999999999999997
goemotions,llama,32,LPE,2,1024,3.6823262248306166,0.5180973576495863,0.6552360144832825,0.5247762627508986,0.2633333333333333,0.2633333333333333,0.9208913445472717,0.5766164064407349,0.1500065506714141,0.13879141687955465,0.15000655067141414,0.13879141687955465,0.12953471346017612,0.13095356037664396,0.14218980034340967,0.14469970982929747,0.09772350398070144,0.11422320726616045,0.1261504382332027,0.09822991731712423,1.0
goemotions,llama,32,LP-temp,2,1024,3.1285163870516945,0.5559311936841915,0.7046914281038624,1.1692503179034395,0.23875,0.23875,2.405504338225065,,0.11607855407798556,,0.11607855407798556,,0.10864020122322182,,0.11754414207057381,,0.08661825508063353,,0.08969433669864747,,1.0
goemotions,llama,32,GPP-cosine,4,1024,3.104572575254018,0.5685398594879402,0.7311758761689569,1.5780080348663288,0.25083333333333335,0.25083333333333335,2.710024356842041,0.028017085045576096,0.030443091581638843,0.04060884522801644,0.03044309158163884,0.040608845228016444,0.026116706195554035,0.037978410819610814,0.02005372789955781,0.03679429215125549,0.01742942359607954,0.023814008844868912,-0.002574671679335802,0.08603790663229324,0.39999999999999997
goemotions,llama,32,GPP-rbf,4,1024,2.8431925461039693,0.5289960341391908,0.6874201900456197,1.4909341150963924,0.28,0.28,2.4221739768981934,0.34408333897590637,0.20323207779352162,0.0909682736689545,0.20323207779352162,0.09096827366895449,0.17848581714150927,0.07403402283968225,0.18682821594919918,0.08875404110077735,0.12872187801259224,0.055633031574445393,0.1818697829221111,0.07693491153616039,1.0
goemotions,llama,32,GPP-laplace,4,1024,3.046403758703081,0.6244166816925565,0.792375496115031,1.970361569053901,0.21125,0.21125,2.3576529026031494,0.890475869178772,0.06600572716868684,0.06488607319270172,0.06600572716868683,0.0648860731927017,0.0515443233094734,0.06285763029328917,0.07254588432154552,0.08078867662759276,0.050169934706252604,0.07555190251565841,0.024815185194530544,0.022379513466240317,1.0
goemotions,llama,32,LPE,4,1024,3.621320167579075,0.5116352619076601,0.6509947159070442,0.541049032519415,0.2708333333333333,0.2708333333333333,0.9611321091651917,0.5621523261070251,0.16539237060360243,0.13501483603980236,0.16539237060360243,0.13501483603980236,0.14136765622011502,0.12695420192304302,0.14502964006589517,0.13596710525431743,0.09679419634191938,0.09934389009725832,0.15960092019414102,0.11503357077004182,1.0
goemotions,llama,32,LP-temp,4,1024,3.1344031563471138,0.5519777817514733,0.6995332328970043,1.1452831786348456,0.2520833333333333,0.2520833333333333,2.372236452997403,,0.10492966318175749,,0.1049296631817575,,0.09266919798668294,,0.09491568395657637,,0.05953521912762788,,0.11801109696740957,,1.0
goemotions,llama,48,GPP-cosine,2,1024,3.057712232163157,0.5489073131647035,0.708532769716972,1.3899877762244417,0.2841666666666667,0.2841666666666667,2.5051729679107666,0.05057426169514656,0.008220268770147731,0.07415471720230536,0.00822026877014773,0.07415471720230538,0.008481864772852963,0.06190619550847899,0.0009225435802657348,0.07249885392463534,0.005496151746054976,0.03909707616059785,-0.032676828471306284,0.1037335113821597,0.19999999999999998
goemotions,llama,48,GPP-rbf,2,1024,2.863629582512223,0.531919297784587,0.6898313675121972,1.4597892733913416,0.27791666666666665,0.27791666666666665,2.3994572162628174,0.3347177505493164,0.200384507325046,0.16437029281948712,0.20038450732504598,0.16437029281948715,0.17546330715598993,0.13637907999545848,0.1962106120999385,0.15692175911537076,0.1430799704134332,0.1051948608612894,0.15765458339205082,0.13869603381689893,1.0
goemotions,llama,48,GPP-laplace,2,1024,3.0438633870093668,0.6244479436463591,0.7931796048156684,1.9706674276241454,0.2125,0.2125,2.3583908081054688,0.890048086643219,0.12944377587597913,0.1274435804277965,0.12944377587597913,0.12744358042779652,0.10669213376969157,0.11620523963870628,0.13411290088945071,0.137765181896026,0.09740262812443101,0.11698003485149344,0.0824436674324912,0.08856171392642243,1.0
goemotions,llama,48,LPE,2,1024,3.7080832400278996,0.5214741857034053,0.6599583739667729,0.5201907464778499,0.2608333333333333,0.2608333333333333,0.9058802127838135,0.576892614364624,0.1322156316311191,0.17369252245937278,0.1322156316311191,0.17369252245937278,0.11465477561730436,0.16042300960592537,0.1242585145071994,0.17332055236670774,0.09053907433634253,0.1319214444423266,0.11469490774032574,0.14109526800611163,1.0
goemotions,llama,48,LP-temp,2,1024,3.1489746361326008,0.557324749936706,0.7059995496610869,1.1568545493750477,0.24083333333333334,0.24083333333333334,2.388391534675829,,0.09705521272050778,,0.0970552127205078,,0.09379151507686372,,0.09283750173451807,,0.07668702131154662,,0.09812353870410453,,1.0
goemotions,llama,48,GPP-cosine,4,1024,3.074816143344776,0.5450030775617589,0.7042924719533442,1.4015406892017814,0.27,0.27,2.4881160259246826,0.05026021599769592,0.024120360869201714,0.05794230874801632,0.02412036086920172,0.057942308748016313,0.022075331253850635,0.051464796839550575,0.012503436658978002,0.05518780458823021,0.01434750866372986,0.03397995364155111,0.009498407416909743,0.11521036738399361,1.0
goemotions,llama,48,GPP-rbf,4,1024,2.833405250373583,0.5256031825895019,0.6838613968944871,1.4749443109234988,0.2808333333333333,0.2808333333333333,2.4106125831604004,0.3392685055732727,0.19671235205795032,0.15761204487219696,0.19671235205795032,0.15761204487219696,0.17821065895359495,0.13627314047421124,0.18691294815866516,0.1482901485031381,0.1416821794337132,0.10667364653084774,0.1555313711323203,0.14192966756870554,1.0
goemotions,llama,48,GPP-laplace,4,1024,3.041038654554798,0.6232823903075368,0.7917355149673919,1.9687582686878635,0.21083333333333334,0.21083333333333334,2.356846809387207,0.8896499872207642,0.12904752339980974,0.12173290374002313,0.12904752339980974,0.12173290374002314,0.10854119943848059,0.11277339839255518,0.13432676176491534,0.1342904592579761,0.09724269797209051,0.11387713810735126,0.09329972470228873,0.09467931776624194,1.0
goemotions,llama,48,LPE,4,1024,3.6227393250256554,0.5085755002094364,0.6479480307038504,0.5263706892778358,0.2675,0.2675,0.9281795024871826,0.5724852681159973,0.1487891396951453,0.17336136654999912,0.1487891396951453,0.17336136654999912,0.13174975590331284,0.16663511428631766,0.1334854294879538,0.1678971990412897,0.10345897110335386,0.1360207918088383,0.13686990161434037,0.1515058920541141,1.0
goemotions,llama,48,LP-temp,4,1024,3.0759084696533763,0.5516630539377567,0.7005984570130233,1.2221238798282505,0.24041666666666667,0.24041666666666667,2.4715948819283824,,0.099827785303473,,0.099827785303473,,0.09408797801266341,,0.09442011366625963,,0.07600050663002657,,0.09017119161825807,,1.0
goemotions,llama,64,GPP-cosine,2,1024,3.0753707817873277,0.543909997401401,0.7010478320217087,1.2847630426448555,0.27,0.27,2.3904073238372803,0.0641692578792572,0.004825035154908098,0.08656628466955082,0.004825035154908102,0.08656628466955082,0.0060710250003373455,0.07140742671957781,-0.0010423370145439537,0.08547102363936014,0.0055627753018248835,0.0484854426336013,-0.02391504286140309,0.10463619884304391,0.39999999999999997
goemotions,llama,64,GPP-rbf,2,1024,2.8766859894850163,0.5365466227311649,0.693925352241046,1.4742755666556973,0.26875,0.26875,2.4176244735717773,0.33202916383743286,0.1942949939339759,0.160409684117979,0.1942949939339759,0.160409684117979,0.17239227879425995,0.1321283503800603,0.18981325156385004,0.15366328841168847,0.14008834037279103,0.10438270474665755,0.156246221510799,0.13857694059879866,1.0
goemotions,llama,64,GPP-laplace,2,1024,3.0460491088464363,0.624813725467088,0.7933760827286945,1.9704576623195857,0.21333333333333335,0.21333333333333335,2.3590497970581055,0.8891790509223938,0.12257228224772725,0.12393695671950943,0.12257228224772726,0.12393695671950944,0.10129634347708283,0.11279012329849561,0.12691990249275148,0.13354364241331954,0.09315970797190704,0.11394940806131817,0.08980856195288203,0.0908267329449374,1.0
goemotions,llama,64,LPE,2,1024,3.712121486822403,0.5257034537420655,0.6633194085199818,0.5218285907414129,0.25625,0.25625,0.9214461445808411,0.5941524505615234,0.12000722756312886,0.15045839577976516,0.12000722756312887,0.15045839577976516,0.10520201539315496,0.13571425830224043,0.11120752282567153,0.1480998633802717,0.08299252876553781,0.10682163184271493,0.10663821282445471,0.12818160245175111,1.0
goemotions,llama,64,LP-temp,2,1024,3.1327816515572864,0.562579710626645,0.7112265648213366,1.2231485239640705,0.23625,0.23625,2.470366642109601,,0.0951141501594574,,0.09511415015945743,,0.09161117460581361,,0.09173844147935041,,0.06934102564505618,,0.0883028350359022,,1.0
goemotions,llama,64,GPP-cosine,4,1024,3.083123301808775,0.5401879240318502,0.6960402278139209,1.2948344067921027,0.27208333333333334,0.27208333333333334,2.379063844680786,0.06423673033714294,0.026424810701587857,0.08103151545561457,0.026424810701587857,0.08103151545561457,0.02090338749276514,0.06816253080858246,0.014331628166143381,0.07608302044636725,0.012967201526715207,0.045618226914559294,0.015376063267133422,0.12313433653126772,0.7999999999999999
