dataset,model,layer,heldout,seed,method,auroc,id_acc
goemotions,llama,80,27,2,Maha,0.548941798941799,0.21044303797468356
goemotions,llama,80,27,2,MSP,0.5104825949367089,0.21044303797468356
goemotions,llama,80,27,2,kNN,0.5610359738128725,0.21044303797468356
goemotions,llama,80,27,2,LPE -var,0.5574046865581676,0.21044303797468356
goemotions,llama,80,3,0,GPP neg-latent-var,0.5181021001292497,0.21328344246959777
goemotions,llama,80,3,0,GPP -MI,0.5212601489585045,0.21328344246959777
goemotions,llama,80,3,0,Maha,0.4655274602075137,0.21328344246959777
goemotions,llama,80,3,0,MSP,0.5029313262733953,0.21328344246959777
goemotions,llama,80,3,0,kNN,0.4750498075536101,0.21328344246959777
goemotions,llama,80,3,0,LPE -var,0.4792986239547554,0.21328344246959777
goemotions,llama,80,3,1,GPP neg-latent-var,0.5207692142903049,0.22123479887745556
goemotions,llama,80,3,1,GPP -MI,0.5101864480608973,0.22123479887745556
goemotions,llama,80,3,1,Maha,0.4689479359321332,0.22123479887745556
goemotions,llama,80,3,1,MSP,0.47692071494369426,0.22123479887745556
goemotions,llama,80,3,1,kNN,0.4645438056541392,0.22123479887745556
goemotions,llama,80,3,1,LPE -var,0.5101614550232435,0.22123479887745556
goemotions,llama,80,3,2,GPP neg-latent-var,0.5220545705125001,0.21141253507951357
goemotions,llama,80,3,2,GPP -MI,0.5184270096187491,0.21141253507951357
goemotions,llama,80,3,2,Maha,0.4654167767550468,0.21141253507951357
goemotions,llama,80,3,2,MSP,0.5137443854926127,0.21141253507951357
goemotions,llama,80,3,2,kNN,0.4664129278272481,0.21141253507951357
goemotions,llama,80,3,2,LPE -var,0.5046933354279879,0.21141253507951357
goemotions,llama,80,0,0,GPP neg-latent-var,0.4900713881712705,0.18439068918302146
goemotions,llama,80,0,0,GPP -MI,0.5097997680812545,0.18439068918302146
goemotions,llama,80,0,0,Maha,0.5473893854590004,0.18439068918302146
goemotions,llama,80,0,0,MSP,0.5111122272716354,0.18439068918302146
goemotions,llama,80,0,0,kNN,0.5346622437592674,0.18439068918302146
goemotions,llama,80,0,0,LPE -var,0.4630797149714251,0.18439068918302146
goemotions,llama,80,0,1,GPP neg-latent-var,0.49334270908173716,0.20629849383842994
goemotions,llama,80,0,1,GPP -MI,0.5396805985338018,0.20629849383842994
goemotions,llama,80,0,1,Maha,0.5532899923348888,0.20629849383842994
goemotions,llama,80,0,1,MSP,0.5178033669710145,0.20629849383842994
goemotions,llama,80,0,1,kNN,0.5288686427075531,0.20629849383842994
goemotions,llama,80,0,1,LPE -var,0.46734247759975023,0.20629849383842994
goemotions,llama,80,0,2,GPP neg-latent-var,0.4836837956057732,0.1770880876312186
goemotions,llama,80,0,2,GPP -MI,0.5195023574038203,0.1770880876312186
goemotions,llama,80,0,2,Maha,0.5357628750936301,0.1770880876312186
goemotions,llama,80,0,2,MSP,0.47874405735512177,0.1770880876312186
goemotions,llama,80,0,2,kNN,0.5253046936248551,0.1770880876312186
goemotions,llama,80,0,2,LPE -var,0.479084728958615,0.1770880876312186
goemotions,llama,80,4,0,GPP neg-latent-var,0.49242380602362723,0.20608261461643212
goemotions,llama,80,4,0,GPP -MI,0.5079967096091855,0.20608261461643212
goemotions,llama,80,4,0,Maha,0.5449606097822305,0.20608261461643212
goemotions,llama,80,4,0,MSP,0.5078907166277642,0.20608261461643212
goemotions,llama,80,4,0,kNN,0.531398116550804,0.20608261461643212
goemotions,llama,80,4,0,LPE -var,0.5590991518257291,0.20608261461643212
goemotions,llama,80,4,1,GPP neg-latent-var,0.48644096306144596,0.22060826146164322
goemotions,llama,80,4,1,GPP -MI,0.5117709814258821,0.22060826146164322
goemotions,llama,80,4,1,Maha,0.5264832680862045,0.22060826146164322
goemotions,llama,80,4,1,MSP,0.48496858229778955,0.22060826146164322
goemotions,llama,80,4,1,kNN,0.5373567654628782,0.22060826146164322
goemotions,llama,80,4,1,LPE -var,0.5082340417197592,0.22060826146164322
goemotions,llama,80,4,2,GPP neg-latent-var,0.49523377212891506,0.20699046754425782
goemotions,llama,80,4,2,GPP -MI,0.4991578166367505,0.20699046754425782
goemotions,llama,80,4,2,Maha,0.5415527050100117,0.20699046754425782
goemotions,llama,80,4,2,MSP,0.4835699357820784,0.20699046754425782
goemotions,llama,80,4,2,kNN,0.5351401296340247,0.20699046754425782
goemotions,llama,80,4,2,LPE -var,0.474207990488282,0.20699046754425782
goemotions,llama,80,2,0,GPP neg-latent-var,0.4399016621238844,0.19135802469135801
goemotions,llama,80,2,0,GPP -MI,0.42306330500774947,0.19135802469135801
goemotions,llama,80,2,0,Maha,0.5016066752177863,0.19135802469135801
goemotions,llama,80,2,0,MSP,0.48543971460638125,0.19135802469135801
goemotions,llama,80,2,0,kNN,0.490189594356261,0.19135802469135801
goemotions,llama,80,2,0,LPE -var,0.4989144086366309,0.19135802469135801
goemotions,llama,80,2,1,GPP neg-latent-var,0.44461813906258346,0.21164021164021163
goemotions,llama,80,2,1,GPP -MI,0.42364117364117365,0.21164021164021163
goemotions,llama,80,2,1,Maha,0.47917668751002085,0.21164021164021163
goemotions,llama,80,2,1,MSP,0.4897386564053231,0.21164021164021163
goemotions,llama,80,2,1,kNN,0.49062383090160866,0.21164021164021163
goemotions,llama,80,2,1,LPE -var,0.5235823846934958,0.21164021164021163
goemotions,llama,80,2,2,GPP neg-latent-var,0.4422699214365881,0.18694885361552027
goemotions,llama,80,2,2,GPP -MI,0.4730906953129176,0.18694885361552027
goemotions,llama,80,2,2,Maha,0.5089786756453423,0.18694885361552027
goemotions,llama,80,2,2,MSP,0.4850789642456309,0.18694885361552027
goemotions,llama,80,2,2,kNN,0.4856902356902356,0.18694885361552027
goemotions,llama,80,2,2,LPE -var,0.4602706963818075,0.18694885361552027
goemotions,llama,80,1,0,GPP neg-latent-var,0.4538502882830059,0.1838170624450308
goemotions,llama,80,1,0,GPP -MI,0.4486360653906828,0.1838170624450308
goemotions,llama,80,1,0,Maha,0.4963982074800017,0.1838170624450308
goemotions,llama,80,1,0,MSP,0.4921228239170191,0.1838170624450308
goemotions,llama,80,1,0,kNN,0.4737404196507099,0.1838170624450308
goemotions,llama,80,1,0,LPE -var,0.5479924892853654,0.1838170624450308
goemotions,llama,80,1,1,GPP neg-latent-var,0.4513967416342087,0.19349164467897978
goemotions,llama,80,1,1,GPP -MI,0.48739023607097487,0.19349164467897978
goemotions,llama,80,1,1,Maha,0.48043444877217967,0.19349164467897978
goemotions,llama,80,1,1,MSP,0.511957113540227,0.19349164467897978
goemotions,llama,80,1,1,kNN,0.4649767558738535,0.19349164467897978
goemotions,llama,80,1,1,LPE -var,0.5493920230067987,0.19349164467897978
goemotions,llama,80,1,2,GPP neg-latent-var,0.46629252697854284,0.193051890941073
goemotions,llama,80,1,2,GPP -MI,0.5190839161815416,0.193051890941073
goemotions,llama,80,1,2,Maha,0.5090568329354609,0.193051890941073
goemotions,llama,80,1,2,MSP,0.49728120506484624,0.193051890941073
goemotions,llama,80,1,2,kNN,0.47015956778489754,0.193051890941073
goemotions,llama,80,1,2,LPE -var,0.5310933813572336,0.193051890941073
goemotions,llama,80,10,0,GPP neg-latent-var,0.5376625070988934,0.19291338582677164
goemotions,llama,80,10,0,GPP -MI,0.5498380684870532,0.19291338582677164
goemotions,llama,80,10,0,Maha,0.5230004144218816,0.19291338582677164
goemotions,llama,80,10,0,MSP,0.49919034243526583,0.19291338582677164
goemotions,llama,80,10,0,kNN,0.4930661079645745,0.19291338582677164
goemotions,llama,80,10,0,LPE -var,0.5150496538809841,0.19291338582677164
goemotions,llama,80,10,1,GPP neg-latent-var,0.5324630473822352,0.18766404199475065
goemotions,llama,80,10,1,GPP -MI,0.5170373440162085,0.18766404199475065
goemotions,llama,80,10,1,Maha,0.5303103559423493,0.18766404199475065
goemotions,llama,80,10,1,MSP,0.4723757118079538,0.18766404199475065
goemotions,llama,80,10,1,kNN,0.4929586652545625,0.18766404199475065
goemotions,llama,80,10,1,LPE -var,0.5063621433285752,0.18766404199475065
goemotions,llama,80,10,2,GPP neg-latent-var,0.533042470568372,0.22572178477690288
goemotions,llama,80,10,2,GPP -MI,0.5454559408144157,0.22572178477690288
goemotions,llama,80,10,2,Maha,0.5248307777317309,0.22572178477690288
goemotions,llama,80,10,2,MSP,0.5226704118125585,0.22572178477690288
goemotions,llama,80,10,2,kNN,0.4757486454544059,0.22572178477690288
goemotions,llama,80,10,2,LPE -var,0.5215038909609983,0.22572178477690288
goemotions,llama,80,7,0,GPP neg-latent-var,0.594365944811345,0.1919060052219321
goemotions,llama,80,7,0,GPP -MI,0.5334924657417363,0.1919060052219321
goemotions,llama,80,7,0,Maha,0.49915100940289087,0.1919060052219321
goemotions,llama,80,7,0,MSP,0.48956893462345774,0.1919060052219321
goemotions,llama,80,7,0,kNN,0.4816592433317975,0.1919060052219321
goemotions,llama,80,7,0,LPE -var,0.5318307479649824,0.1919060052219321
goemotions,llama,80,7,1,GPP neg-latent-var,0.6130864007918223,0.20017406440382943
goemotions,llama,80,7,1,GPP -MI,0.563473779416031,0.20017406440382943
goemotions,llama,80,7,1,Maha,0.5265405552995785,0.20017406440382943
goemotions,llama,80,7,1,MSP,0.48262768989231897,0.20017406440382943
goemotions,llama,80,7,1,kNN,0.49495725183023603,0.20017406440382943
goemotions,llama,80,7,1,LPE -var,0.46542603116094133,0.20017406440382943
goemotions,llama,80,7,2,GPP neg-latent-var,0.5979880202733836,0.1836379460400348
goemotions,llama,80,7,2,GPP -MI,0.6210814177716343,0.1836379460400348
goemotions,llama,80,7,2,Maha,0.5058362770695746,0.1836379460400348
goemotions,llama,80,7,2,MSP,0.5248212426833223,0.1836379460400348
goemotions,llama,80,7,2,kNN,0.49246574173620716,0.1836379460400348
goemotions,llama,80,7,2,LPE -var,0.5143048516186284,0.1836379460400348
