dataset,model,layer,method,seed,n_obs,soft_ce,jsd,tvd,entce,rankcs,acc,mean_alea,mean_mi,corrAlea_entropy,corrMI_entropy,corrAlea_norm_entropy,corrMI_norm_entropy,corrAlea_one_minus_max,corrMI_one_minus_max,corrAlea_gini,corrMI_gini,corrAlea_top2_margin,corrMI_top2_margin,corrAleaS_entropy,corrMIS_entropy,mono_alea
goemotions,gemma,50,GPP-cosine,2,1024,3.1906248492288554,0.5691219948043937,0.7132179900614839,1.2367126089077494,0.20875,0.20875,2.476881504058838,0.02181929349899292,-0.03950171711073426,0.11757559320051593,-0.03950171711073427,0.11757559320051592,-0.029275703407498087,0.08931047488442712,-0.038979050420517095,0.10763160159551763,-0.015645139063508222,0.05713068738173028,-0.030086868037988664,0.13838937883814828,-0.7999999999999999
goemotions,gemma,50,GPP-rbf,2,1024,3.216004247926214,0.638562943165176,0.7932231142875389,1.7424110413563578,0.12,0.12,2.425661087036133,0.5934200882911682,0.04077275565063199,0.17293801578491963,0.04077275565063197,0.17293801578491963,0.04538643950565638,0.14482212750507417,0.056592074972672476,0.15962199106870156,0.05904910913366116,0.10797259244612477,-0.04376367185736284,0.15401638697550007,0.7999999999999999
goemotions,gemma,50,GPP-laplace,2,1024,3.072589916280166,0.6175590628472519,0.779652303524393,1.852727623666463,0.21208333333333335,0.21208333333333335,2.462502956390381,0.6679959297180176,-0.03339760428909744,0.16591256792653672,-0.03339760428909745,0.16591256792653672,-0.010335986532796403,0.13934012103826865,-0.0059116648309051854,0.1552047844368754,0.029330748474883254,0.10674778187993242,-0.07636911979885631,0.1520528043760626,-1.0
goemotions,gemma,50,LPE,2,1024,3.9176995835450636,0.5764637447495137,0.7035148590216407,0.9053190251641134,0.19458333333333333,0.19458333333333333,1.6621936559677124,0.44645294547080994,-0.14786031469466582,0.1566571145074298,-0.14786031469466585,0.15665711450742983,-0.12021428809142201,0.12187429203061495,-0.13407759230615007,0.14073882835180823,-0.08564223761348799,0.08106336575937857,-0.11114863099231498,0.14735589220324452,-1.0
goemotions,gemma,50,LP-temp,2,1024,3.1149491177061326,0.6264330050566745,0.7886918531241393,1.8316669001262942,0.19166666666666668,0.19166666666666668,3.1094382204821187,,-0.12648592260730912,,-0.12648592260730912,,-0.0987818905699791,,-0.11486988874777404,,-0.06526017263419752,,-0.11564730595135878,,-1.0
goemotions,gemma,50,GPP-cosine,4,1024,3.2173029439783076,0.5802163190180293,0.7214899003494459,1.2836448296245915,0.20333333333333334,0.20333333333333334,2.5256826877593994,0.02288590930402279,-0.05597622388500245,0.10563013121823564,-0.05597622388500245,0.10563013121823564,-0.051090639408420596,0.0746732824100825,-0.05453750484373705,0.09643104743659714,-0.034148570971752834,0.04604264693653786,-0.04601936560533465,0.13682816211183899,-1.0
goemotions,gemma,50,GPP-rbf,4,1024,3.1948042037542153,0.6307533271624576,0.7857578260060473,1.7098044342802852,0.125,0.125,2.3954238891601562,0.5910850763320923,0.07321957401021337,0.1743668480162506,0.07321957401021337,0.1743668480162506,0.07070068571924404,0.14656750877614622,0.07623514109080887,0.16104294746479608,0.0708221733104789,0.10967708682330382,0.01246226799310125,0.15910510801929129,0.7999999999999999
goemotions,gemma,50,GPP-laplace,4,1024,3.057298972744311,0.6118685111764777,0.7739940648779157,1.8278406813996249,0.21833333333333332,0.21833333333333332,2.439894676208496,0.6656690239906311,0.003749763663125668,0.16873103959359917,0.0037497636631256617,0.1687310395935992,0.02260768432802263,0.14240101130018648,0.019316365577066244,0.15760153592253107,0.044282664562264124,0.10882667876005575,-0.03797432187961965,0.15621910752490287,-0.19999999999999998
goemotions,gemma,50,LPE,4,1024,3.947336733142548,0.5793913106848465,0.7052845448994735,0.8701021085696554,0.20208333333333334,0.20208333333333334,1.6005319356918335,0.4706435203552246,-0.14589272591112568,0.15460148355059386,-0.14589272591112568,0.15460148355059386,-0.11624615386554935,0.1215196056102083,-0.1306418227720714,0.13935024595473627,-0.07926951856177723,0.08272126494451734,-0.11407861992928599,0.15589907793979257,-1.0
goemotions,gemma,50,LP-temp,4,1024,3.1185285772511837,0.633534733896912,0.7975485124339655,1.8762383974782355,0.19583333333333333,0.19583333333333333,3.15400971783406,,-0.1366955656754751,,-0.1366955656754751,,-0.11012712569928082,,-0.12331661742574737,,-0.07347866664945567,,-0.12312113899701209,,-1.0
