dataset,model,layer,method,seed,n_obs,soft_ce,jsd,tvd,entce,rankcs,acc,mean_alea,mean_mi,corrAlea_entropy,corrMI_entropy,corrAlea_norm_entropy,corrMI_norm_entropy,corrAlea_one_minus_max,corrMI_one_minus_max,corrAlea_gini,corrMI_gini,corrAlea_top2_margin,corrMI_top2_margin,corrAleaS_entropy,corrMIS_entropy,mono_alea
goemotions,gemma,37,GPP-laplace,2,1024,3.052553912930213,0.6269842324687198,0.7955745721034084,1.975958147411579,0.21333333333333335,0.21333333333333335,2.3617093563079834,0.8920202851295471,0.09195607464726477,0.09630073524014843,0.09195607464726477,0.09630073524014843,0.06823290882896504,0.08687756863939661,0.09187532797873418,0.10401012562789201,0.05487696829030572,0.08691666558394624,0.03934258496535809,0.05240497970498722,1.0
goemotions,gemma,37,LPE,2,1024,3.6806810767120592,0.5202656298353787,0.6580584543810301,0.5211612144533526,0.2654166666666667,0.2654166666666667,0.9288649559020996,0.5909842252731323,0.14241309446485945,0.14792218355499204,0.14241309446485942,0.14792218355499204,0.11930542776595401,0.1337879625379052,0.13039337742614432,0.1473195308314808,0.09341205578514511,0.10750936780220748,0.12364538908949896,0.11465082232086901,1.0
goemotions,gemma,37,LP-temp,2,1024,3.1299563333309206,0.5609368305795311,0.7105286911563007,1.2160058369973845,0.23666666666666666,0.23666666666666666,2.455101331514004,,0.09072828967658991,,0.0907282896765899,,0.0851892185367465,,0.08845256763698837,,0.0752330838064139,,0.07914767984788733,,1.0
goemotions,gemma,37,GPP-cosine,4,1024,3.236851678454396,0.6159163036617343,0.7745217029265041,1.7102208789610083,0.20583333333333334,0.20583333333333334,2.896390199661255,0.027667567133903503,0.022740846437623124,0.04280408786798719,0.022740846437623127,0.0428040878679872,0.02900332319208116,0.04354175338365993,0.017861543910174412,0.04100268248172403,0.025341693735485775,0.02559871193315906,-0.03802540461601909,0.08893538194955547,1.0
goemotions,gemma,37,GPP-rbf,4,1024,2.8448204925842613,0.527842600539321,0.686231452311622,1.4812203835202584,0.2808333333333333,0.2808333333333333,2.4099152088165283,0.34522533416748047,0.18038003195699298,0.1152902303806228,0.18038003195699298,0.11529023038062278,0.15475157369576809,0.09032597322631368,0.16408662595913487,0.10025285823173775,0.1094867257493867,0.05251876644483873,0.16228516902530085,0.10009702465857004,1.0
goemotions,gemma,37,GPP-laplace,4,1024,3.047750680949605,0.6251688889657825,0.7934000417134182,1.9725586340534877,0.21166666666666667,0.21166666666666667,2.359438180923462,0.8908919095993042,0.09289559898501867,0.0870003723721691,0.09289559898501866,0.0870003723721691,0.06847581134667864,0.0768497994574665,0.09248402841359506,0.09620129191640103,0.05303188029231117,0.07767749931978846,0.054321814986268466,0.05646679627967589,1.0
goemotions,gemma,37,LPE,4,1024,3.632058865601748,0.5085198838965247,0.6498459339229401,0.533192970733251,0.2658333333333333,0.2658333333333333,0.9304013848304749,0.5658196806907654,0.15113244100105935,0.15328935431166396,0.15113244100105938,0.15328935431166396,0.12832526490304152,0.13724040339325072,0.1341538449033478,0.14280970546617927,0.09525604845612964,0.09630576885824085,0.1429533701029604,0.13411277400248087,0.7999999999999999
goemotions,gemma,37,LP-temp,4,1024,3.0898394172587103,0.5468465558924906,0.696153503765472,1.1868018206747273,0.24666666666666667,0.24666666666666667,2.4246041467370847,,0.1008837982273367,,0.1008837982273367,,0.09360726219930576,,0.09073812062927122,,0.06581352822917776,,0.10509975414839928,,1.0
goemotions,gemma,50,GPP-cosine,2,1024,3.246098256581399,0.593116717625647,0.7455277411851197,1.5071357593142345,0.22083333333333333,0.22083333333333333,2.676898717880249,0.050108812749385834,-0.028161672364145064,0.05119692175821701,-0.028161672364145067,0.05119692175821701,-0.018468262711855653,0.037848457671175284,-0.02618607069119172,0.04421109720087346,-0.011462811028764902,0.009116661328108169,-0.0728119573067457,0.1063630725170961,-0.7999999999999999
goemotions,gemma,50,GPP-rbf,2,1024,2.87668018865582,0.5368505412741533,0.6947692073012877,1.4708503563072235,0.2633333333333333,0.2633333333333333,2.413278102874756,0.33303937315940857,0.1823115104756336,0.14733168070738356,0.18231151047563357,0.14733168070738356,0.15503383481895755,0.11681577062425205,0.17530270060863568,0.13350561736595173,0.12079737813194905,0.07821211566070163,0.1387993213001261,0.12204523036274523,1.0
goemotions,gemma,50,GPP-laplace,2,1024,3.0484286930404814,0.6256220512628486,0.7940796226664679,1.9727361344430772,0.21083333333333334,0.21083333333333334,2.360907793045044,0.889599621295929,0.14209747362586617,0.1357572498914113,0.1420974736258662,0.1357572498914113,0.11638576570205483,0.123219772411946,0.14158690022008003,0.1422474820419056,0.09890102517958596,0.11823251730562945,0.08696098185733503,0.0898389660900687,1.0
goemotions,gemma,50,LPE,2,1024,3.742374853679326,0.5288364289277719,0.6643614162149792,0.5306758725032464,0.24791666666666667,0.24791666666666667,0.9185353517532349,0.5836859345436096,0.12448245063070379,0.14709492916887684,0.1244824506307038,0.14709492916887684,0.10765421302426194,0.12581522439400897,0.11427435485896006,0.13706211383327183,0.08270442326579228,0.08643253204560254,0.10787848287799695,0.12649075881264119,1.0
goemotions,gemma,50,LP-temp,2,1024,3.1392185010426217,0.5623887747322845,0.7104095577008591,1.1973255659370894,0.22458333333333333,0.22458333333333333,2.436974953027047,,0.08729908095003229,,0.0872990809500323,,0.0819028235193609,,0.08201878774975696,,0.0607064581379995,,0.08005726897282331,,1.0
goemotions,gemma,50,GPP-cosine,4,1024,3.2544504310452673,0.5921628866617038,0.7473152790423978,1.5282821039027703,0.23458333333333334,0.23458333333333334,2.6693074703216553,0.048680100589990616,0.008475405260231359,0.0794178614430783,0.008475405260231368,0.0794178614430783,0.01435979512034598,0.06516672222915267,0.0027117295706193395,0.06821752130263802,0.011195807441253432,0.03176348516279044,-0.04301369723767423,0.13281259719863206,0.7999999999999999
goemotions,gemma,50,GPP-rbf,4,1024,2.8562585645470304,0.5312053541496713,0.6894407879787225,1.4820198318848454,0.27291666666666664,0.27291666666666664,2.4198479652404785,0.3359004855155945,0.17605713698015485,0.13926157072685627,0.17605713698015485,0.13926157072685627,0.1505799922594317,0.11026044281030178,0.1642863881041499,0.12304931787242995,0.10635137515357912,0.0687541642152579,0.1522349326298072,0.12972342332018422,1.0
goemotions,gemma,50,GPP-laplace,4,1024,3.044881553463203,0.6243559393409671,0.7927158365099846,1.971175120231984,0.21125,0.21125,2.359760284423828,0.8891859650611877,0.14498064664897994,0.12591232745596376,0.14498064664897997,0.12591232745596376,0.11939925101310184,0.1140970357317921,0.14395539333661161,0.13378348321808817,0.09917891096100154,0.11019466486829213,0.09876947776764135,0.0941811522796586,1.0
goemotions,gemma,50,LPE,4,1024,3.6140183214453994,0.5105372742329822,0.6498913847924268,0.5305008602316307,0.2608333333333333,0.2608333333333333,0.9490697979927063,0.5807066559791565,0.13135153399064703,0.16412462415659118,0.13135153399064703,0.16412462415659118,0.10866879872470575,0.14031461957939728,0.11584763522636402,0.15348716289347156,0.07274785100869277,0.09923475171647066,0.1274216612208504,0.15243312267793663,1.0
goemotions,gemma,50,LP-temp,4,1024,3.0898859276421238,0.5543277593892614,0.702205484627708,1.2363478134221286,0.23875,0.23875,2.4836526703761406,,0.08455446843818103,,0.08455446843818103,,0.07725238033331104,,0.08124440566943536,,0.053347309619740886,,0.08507931477753844,,1.0
goemotions,gemma,62,GPP-cosine,2,1024,3.297834577539459,0.5608790504407193,0.7066730421728211,1.0361684338686254,0.24166666666666667,0.24166666666666667,2.0909805297851562,0.11500950157642365,0.03755862634859951,0.10308554367840007,0.037558626348599515,0.10308554367840007,0.045364894240079154,0.10533070478269639,0.03969932517659831,0.10801203417160994,0.03839252621512258,0.09610558716534032,0.010139232087620747,0.08260175015498673,0.6000000000000001
goemotions,gemma,62,GPP-rbf,2,1024,2.9312292605398422,0.5522157253430415,0.7084298972975618,1.5057221279151016,0.24708333333333332,0.24708333333333332,2.4381864070892334,0.34396764636039734,0.14121329324339504,-0.016968796917645863,0.14121329324339507,-0.01696879691764587,0.12900338095317543,-0.008806042973863556,0.1385992341989955,-0.006130374673015982,0.10704602340472835,0.0013088603219285847,0.11116646676813009,-0.021979382105627738,1.0
goemotions,gemma,62,GPP-laplace,2,1024,3.0751992670558352,0.6333217986478846,0.80179256674853,1.9866179392048624,0.21,0.21,2.370368003845215,0.8940210938453674,0.007973212028557497,0.015454228494912292,0.00797321202855749,0.015454228494912292,-0.0021702092172375814,0.02451228315082893,0.011296643986119095,0.030521359136601565,-0.0007227975572351095,0.044902174675071925,-0.024145518776383646,-0.029382041488314282,-0.39999999999999997
goemotions,gemma,62,LPE,2,1024,3.825530684039115,0.5452762813507639,0.6779330847797593,0.5391130988543762,0.23208333333333334,0.23208333333333334,0.9320003986358643,0.6052899956703186,0.12110248575302439,0.048013988680820414,0.1211024857530244,0.04801398868082042,0.10549287686025559,0.05240772807047523,0.10910223120478572,0.05013946204432228,0.08004503087870021,0.045001612673332636,0.10718614954464553,0.03729682042715075,1.0
goemotions,gemma,62,LP-temp,2,1024,3.1682048387536943,0.5769895540320399,0.7233513388099176,1.27008865942855,0.20958333333333334,0.20958333333333334,2.526727289267381,,0.10384205355218307,,0.10384205355218307,,0.09842872055620047,,0.09452854891151684,,0.07778311580526777,,0.09708796011367618,,1.0
goemotions,gemma,62,GPP-cosine,4,1024,3.229297551192602,0.547812480316727,0.6946045381128638,1.0365727878157607,0.25833333333333336,0.25833333333333336,2.095050811767578,0.11553292721509933,0.08449955369622351,0.13615762010314258,0.08449955369622353,0.13615762010314258,0.07703403888312357,0.12173383509842228,0.07590182853532912,0.12760722496213797,0.04962264633177431,0.0899750506160691,0.07504776241846606,0.12884807856936892,1.0
goemotions,gemma,62,GPP-rbf,4,1024,2.8976066225940476,0.5435554020921711,0.7012247563375422,1.5129141390204306,0.265,0.265,2.442925214767456,0.3467113673686981,0.16006171439996233,-0.011378395921798078,0.16006171439996236,-0.01137839592179808,0.1373515513890878,-0.010013748033847162,0.14768784364127024,-0.0061606557519998315,0.09929722601818257,-0.009585146411849734,0.14581429700216428,-0.015320043181321586,1.0
goemotions,gemma,62,GPP-laplace,4,1024,3.0722600247301286,0.632988513482428,0.8017938697947344,1.989775797880081,0.21125,0.21125,2.3727104663848877,0.8948368430137634,-0.0030022819667859003,0.0022824240169787707,-0.0030022819667859107,0.0022824240169787846,-0.0070516495003436624,0.014847865411110397,0.002679418978806296,0.020827827922936196,-0.0010113236831415205,0.03917298492157513,-0.02641751815438968,-0.0330047930786154,-1.0
goemotions,gemma,62,LPE,4,1024,3.7149999758580954,0.5243342600728653,0.6603901626811279,0.5380099834374139,0.25458333333333333,0.25458333333333333,0.9486436247825623,0.5906776785850525,0.14203388448194787,0.09110554697639664,0.14203388448194787,0.09110554697639664,0.1178197543013592,0.08543669971334031,0.1210526235035407,0.08864190095213989,0.07903178321216921,0.06211578853011772,0.13675235850631878,0.07112808304163981,1.0
goemotions,gemma,62,LP-temp,4,1024,3.1197602387919665,0.5612147519982924,0.7087640228716677,1.2381704824758266,0.2275,0.2275,2.4921990569766668,,0.12662701570113113,,0.1266270157011311,,0.11192810382645188,,0.11355500205518587,,0.07856475989314429,,0.12601115133214824,,1.0
