dataset,model,layer,heldout,seed,method,auroc,id_acc
goemotions,qwen,38,7,2,GPP -MI,0.5557176743630436,0.18059181897302
goemotions,qwen,38,7,2,Maha,0.5373683851260261,0.18059181897302
goemotions,qwen,38,7,2,MSP,0.4704175839178143,0.18059181897302
goemotions,qwen,38,7,2,kNN,0.5355168176931348,0.18059181897302
goemotions,qwen,38,7,2,LPE -var,0.5340150855816652,0.18059181897302
goemotions,qwen,48,27,0,GPP neg-latent-var,0.5047897411425892,0.19567510548523206
goemotions,qwen,48,27,0,GPP -MI,0.5284260724331926,0.19567510548523206
goemotions,qwen,48,27,0,Maha,0.570473134753198,0.19567510548523206
goemotions,qwen,48,27,0,MSP,0.4925396406804634,0.19567510548523206
goemotions,qwen,48,27,0,kNN,0.5732714235483223,0.19567510548523206
goemotions,qwen,48,27,0,LPE -var,0.5527813358113991,0.19567510548523206
goemotions,qwen,48,27,1,GPP neg-latent-var,0.5071307179693255,0.2088607594936709
goemotions,qwen,48,27,1,GPP -MI,0.5320955562253031,0.2088607594936709
goemotions,qwen,48,27,1,Maha,0.5745481297300917,0.2088607594936709
goemotions,qwen,48,27,1,MSP,0.4749043516844149,0.2088607594936709
goemotions,qwen,48,27,1,kNN,0.573048523206751,0.2088607594936709
goemotions,qwen,48,27,1,LPE -var,0.5798223913334672,0.2088607594936709
goemotions,qwen,48,27,2,GPP neg-latent-var,0.5049090399169514,0.22257383966244726
goemotions,qwen,48,27,2,GPP -MI,0.532938496249414,0.22257383966244726
goemotions,qwen,48,27,2,Maha,0.5779062855803363,0.22257383966244726
goemotions,qwen,48,27,2,MSP,0.47918027091286586,0.22257383966244726
goemotions,qwen,48,27,2,kNN,0.5769686390730695,0.22257383966244726
goemotions,qwen,48,27,2,LPE -var,0.5646714469894849,0.22257383966244726
goemotions,qwen,48,3,0,GPP neg-latent-var,0.5110272852562501,0.2137511693171188
goemotions,qwen,48,3,0,GPP -MI,0.5172032433822007,0.2137511693171188
goemotions,qwen,48,3,0,Maha,0.4481840772927541,0.2137511693171188
goemotions,qwen,48,3,0,MSP,0.5302487164289947,0.2137511693171188
goemotions,qwen,48,3,0,kNN,0.4468933654196331,0.2137511693171188
goemotions,qwen,48,3,0,LPE -var,0.45388248987781976,0.2137511693171188
goemotions,qwen,48,3,1,GPP neg-latent-var,0.5084637136797606,0.21983161833489243
goemotions,qwen,48,3,1,GPP -MI,0.5163365205407066,0.21983161833489243
goemotions,qwen,48,3,1,Maha,0.4542573854426267,0.21983161833489243
goemotions,qwen,48,3,1,MSP,0.5205889073758024,0.21983161833489243
goemotions,qwen,48,3,1,kNN,0.44643992030791424,0.21983161833489243
goemotions,qwen,48,3,1,LPE -var,0.46736087804111714,0.21983161833489243
goemotions,qwen,48,3,2,GPP neg-latent-var,0.5108344818229207,0.2076707202993452
goemotions,qwen,48,3,2,GPP -MI,0.5117860024707404,0.2076707202993452
goemotions,qwen,48,3,2,Maha,0.4438406443919194,0.2076707202993452
goemotions,qwen,48,3,2,MSP,0.5464781239511851,0.2076707202993452
goemotions,qwen,48,3,2,kNN,0.4486303815365719,0.2076707202993452
goemotions,qwen,48,3,2,LPE -var,0.4866769257135512,0.2076707202993452
goemotions,qwen,48,0,0,GPP neg-latent-var,0.5142983802812288,0.19351894112277498
goemotions,qwen,48,0,0,GPP -MI,0.5394687706777836,0.19351894112277498
goemotions,qwen,48,0,0,Maha,0.5523116533710111,0.19351894112277498
goemotions,qwen,48,0,0,MSP,0.49365717517726937,0.19351894112277498
goemotions,qwen,48,0,0,kNN,0.5301374260513322,0.19351894112277498
goemotions,qwen,48,0,0,LPE -var,0.4493283746688825,0.19351894112277498
goemotions,qwen,48,0,1,GPP neg-latent-var,0.5098259735892156,0.20994979461433136
goemotions,qwen,48,0,1,GPP -MI,0.5511313136166003,0.20994979461433136
goemotions,qwen,48,0,1,Maha,0.5301155881280315,0.20994979461433136
goemotions,qwen,48,0,1,MSP,0.5440263452706702,0.20994979461433136
goemotions,qwen,48,0,1,kNN,0.52827246740144,0.20994979461433136
goemotions,qwen,48,0,1,LPE -var,0.48463811285402003,0.20994979461433136
goemotions,qwen,48,0,2,GPP neg-latent-var,0.5032724128066318,0.2026471930625285
goemotions,qwen,48,0,2,GPP -MI,0.5334775364201966,0.2026471930625285
goemotions,qwen,48,0,2,Maha,0.5469242376926924,0.2026471930625285
goemotions,qwen,48,0,2,MSP,0.5110074052397913,0.2026471930625285
goemotions,qwen,48,0,2,kNN,0.5299103116490034,0.2026471930625285
goemotions,qwen,48,0,2,LPE -var,0.5044472930802173,0.2026471930625285
goemotions,qwen,48,4,0,GPP neg-latent-var,0.5304856552324817,0.20335905583295505
goemotions,qwen,48,4,0,GPP -MI,0.5448914839247819,0.20335905583295505
goemotions,qwen,48,4,0,Maha,0.5211421435006717,0.20335905583295505
goemotions,qwen,48,4,0,MSP,0.5253680375860329,0.20335905583295505
goemotions,qwen,48,4,0,kNN,0.5264625303289701,0.20335905583295505
goemotions,qwen,48,4,0,LPE -var,0.5585207988184087,0.20335905583295505
goemotions,qwen,48,4,1,GPP neg-latent-var,0.5285639563954091,0.23104857013163868
goemotions,qwen,48,4,1,GPP -MI,0.5081672200575588,0.23104857013163868
goemotions,qwen,48,4,1,Maha,0.5238726148698936,0.23104857013163868
goemotions,qwen,48,4,1,MSP,0.47998230378049317,0.23104857013163868
goemotions,qwen,48,4,1,kNN,0.5200706927102174,0.23104857013163868
goemotions,qwen,48,4,1,LPE -var,0.5191029307059363,0.23104857013163868
goemotions,qwen,48,4,2,GPP neg-latent-var,0.5335917104271748,0.22650930549251022
goemotions,qwen,48,4,2,GPP -MI,0.5092674732886165,0.22650930549251022
goemotions,qwen,48,4,2,Maha,0.5306008649948962,0.22650930549251022
goemotions,qwen,48,4,2,MSP,0.4771112765011256,0.22650930549251022
goemotions,qwen,48,4,2,kNN,0.5264095338382593,0.22650930549251022
goemotions,qwen,48,4,2,LPE -var,0.4904226124504885,0.22650930549251022
goemotions,qwen,48,2,0,GPP neg-latent-var,0.4979190048634493,0.1984126984126984
goemotions,qwen,48,2,0,GPP -MI,0.47159090909090906,0.1984126984126984
goemotions,qwen,48,2,0,Maha,0.5148341884452995,0.1984126984126984
goemotions,qwen,48,2,0,MSP,0.4847950403505959,0.1984126984126984
goemotions,qwen,48,2,0,kNN,0.5127865961199295,0.1984126984126984
goemotions,qwen,48,2,0,LPE -var,0.49939874939874945,0.1984126984126984
goemotions,qwen,48,2,1,GPP neg-latent-var,0.49736451819785155,0.22971781305114639
goemotions,qwen,48,2,1,GPP -MI,0.4483408823686602,0.22971781305114639
goemotions,qwen,48,2,1,Maha,0.5184717545828658,0.22971781305114639
goemotions,qwen,48,2,1,MSP,0.4534097589653145,0.22971781305114639
goemotions,qwen,48,2,1,kNN,0.5100375447597669,0.22971781305114639
goemotions,qwen,48,2,1,LPE -var,0.4977453102453102,0.22971781305114639
goemotions,qwen,48,2,2,GPP neg-latent-var,0.4933929239484795,0.20811287477954143
goemotions,qwen,48,2,2,GPP -MI,0.47923514242958687,0.20811287477954143
goemotions,qwen,48,2,2,Maha,0.5065502912725135,0.20811287477954143
goemotions,qwen,48,2,2,MSP,0.46210117043450377,0.20811287477954143
goemotions,qwen,48,2,2,kNN,0.5092625995403773,0.20811287477954143
goemotions,qwen,48,2,2,LPE -var,0.5208066110843889,0.20811287477954143
goemotions,qwen,48,1,0,GPP neg-latent-var,0.4535082575979674,0.20360598065083554
goemotions,qwen,48,1,0,GPP -MI,0.45564420432494307,0.20360598065083554
goemotions,qwen,48,1,0,Maha,0.47448032276528324,0.20360598065083554
goemotions,qwen,48,1,0,MSP,0.47585193561446854,0.20360598065083554
goemotions,qwen,48,1,0,kNN,0.44646696262791247,0.20360598065083554
goemotions,qwen,48,1,0,LPE -var,0.47700367159470064,0.20360598065083554
goemotions,qwen,48,1,1,GPP neg-latent-var,0.45758121483715153,0.20580474934036938
goemotions,qwen,48,1,1,GPP -MI,0.43679412544847906,0.20580474934036938
goemotions,qwen,48,1,1,Maha,0.4618042467646689,0.20580474934036938
goemotions,qwen,48,1,1,MSP,0.45165500970250305,0.20580474934036938
goemotions,qwen,48,1,1,kNN,0.4328607725705351,0.20580474934036938
goemotions,qwen,48,1,1,LPE -var,0.4735449735449736,0.20580474934036938
goemotions,qwen,48,1,2,GPP neg-latent-var,0.4676082980832321,0.20536499560246263
goemotions,qwen,48,1,2,GPP -MI,0.5020103028018595,0.20536499560246263
goemotions,qwen,48,1,2,Maha,0.48289148553000794,0.20536499560246263
goemotions,qwen,48,1,2,MSP,0.46897642082338653,0.20536499560246263
goemotions,qwen,48,1,2,kNN,0.445878879256188,0.20536499560246263
goemotions,qwen,48,1,2,LPE -var,0.4576719576719577,0.20536499560246263
goemotions,qwen,48,10,0,GPP neg-latent-var,0.5073022670411813,0.20778652668416447
goemotions,qwen,48,10,0,GPP -MI,0.5124671916010499,0.20778652668416447
goemotions,qwen,48,10,0,Maha,0.4675868367331276,0.20778652668416447
goemotions,qwen,48,10,0,MSP,0.46569891482862885,0.20778652668416447
goemotions,qwen,48,10,0,kNN,0.4504650734447667,0.20778652668416447
goemotions,qwen,48,10,0,LPE -var,0.47760203220211506,0.20778652668416447
goemotions,qwen,48,10,1,GPP neg-latent-var,0.507616920691931,0.2073490813648294
goemotions,qwen,48,10,1,GPP -MI,0.5260548571779404,0.2073490813648294
goemotions,qwen,48,10,1,Maha,0.4781200595539593,0.2073490813648294
goemotions,qwen,48,10,1,MSP,0.42137495970898375,0.2073490813648294
goemotions,qwen,48,10,1,kNN,0.4495671593682368,0.2073490813648294
goemotions,qwen,48,10,1,LPE -var,0.5217149391413793,0.2073490813648294
goemotions,qwen,48,10,2,GPP neg-latent-var,0.5010821015794078,0.23009623797025372
goemotions,qwen,48,10,2,GPP -MI,0.5038909609982962,0.23009623797025372
goemotions,qwen,48,10,2,Maha,0.45962456447330047,0.23009623797025372
goemotions,qwen,48,10,2,MSP,0.4623873770164694,0.23009623797025372
goemotions,qwen,48,10,2,kNN,0.4431052478089362,0.23009623797025372
goemotions,qwen,48,10,2,LPE -var,0.5298729106230142,0.23009623797025372
goemotions,qwen,48,7,0,GPP neg-latent-var,0.517013942217444,0.20278503046127067
goemotions,qwen,48,7,0,GPP -MI,0.4494146657792795,0.20278503046127067
goemotions,qwen,48,7,0,Maha,0.5112245942763528,0.20278503046127067
goemotions,qwen,48,7,0,MSP,0.42635539855628934,0.20278503046127067
goemotions,qwen,48,7,0,kNN,0.4879349476953531,0.20278503046127067
goemotions,qwen,48,7,0,LPE -var,0.5172997832727522,0.20278503046127067
goemotions,qwen,48,7,1,GPP neg-latent-var,0.5264338981893889,0.2145343777197563
goemotions,qwen,48,7,1,GPP -MI,0.5433113193057901,0.2145343777197563
goemotions,qwen,48,7,1,Maha,0.5174320380893872,0.2145343777197563
goemotions,qwen,48,7,1,MSP,0.45533626853700576,0.2145343777197563
goemotions,qwen,48,7,1,kNN,0.4952388266011366,0.2145343777197563
goemotions,qwen,48,7,1,LPE -var,0.5095522107885799,0.2145343777197563
goemotions,qwen,48,7,2,GPP neg-latent-var,0.5120010580385331,0.1927763272410792
goemotions,qwen,48,7,2,GPP -MI,0.5424495298554584,0.1927763272410792
goemotions,qwen,48,7,2,Maha,0.5008361917438864,0.1927763272410792
goemotions,qwen,48,7,2,MSP,0.48617723851942873,0.1927763272410792
goemotions,qwen,48,7,2,kNN,0.4939034795815628,0.1927763272410792
goemotions,qwen,48,7,2,LPE -var,0.515507943821567,0.1927763272410792
